ActivityName,SelectedModuleID,ModuleTypeName,Category,TaskType,NodeType,UsageCount,IsOrphaned
CheckNetBackupMasterServer,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckRDPUpdate,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CheckRebootFinish,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
childData,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cleanDisabled,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
childWfCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckUpdateHistory,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
cherwellUpdateRecord1,39,Cherwell,OTHER,OUTPUT,LEAF,2,0
CheckWindowsOS,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckWinRM,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckWinRMAfterUpdate,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CheckWinRMAgain,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckWinRMIsUP,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
checkWoStatus,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckWUInstalled,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckWUModule,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cherwellCreateJournal1,39,Cherwell,OTHER,OUTPUT,LEAF,2,0
clearCertName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cleanLabel,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cleanName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cleanNotes,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cleanServerName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
clearExpressIncidents,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cleanSnmpDbMapping,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ClientNotification,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ClientNotificationError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
clearUserJobsCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CloseTaskSuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
closedIncCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CorrigoAssetName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CorrigoCommentExistingtoCheck,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CopyPSWUPachage,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertToFQDN,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsViolation,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsVmErrors,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsQuotes,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsEmptyValues,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertTableToJSON1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsSqlPrefix,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsSucccessThumbprint,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsThumbprint,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext3,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext4,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext5,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext6,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext7,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
convertPasswordToPlaintext8,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsJson,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsNA,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsNorthAmerica,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsNotFound,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsApproved,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsBackupReq,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsEurope,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
containsExecutor,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
continueExecution,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
closeWO,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
closeWODenied,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
configUserPin,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
compareTables,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
configMessageActions,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
configSmtpProxy,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currBindings,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currCategory,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currCertBindingPort,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currDatacenterRowNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currAssignedCsms,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currActivityInfoRowNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currAdGroupName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currChildGroupOrder,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currChildGroupRowNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
createWO,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createVmUser,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createVmUserResult,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createVmUserStatusCode,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createRun,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createThread,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createServerList,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
curJsonRelationships,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currAccountArr,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currAccountDataRowNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currAccountName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
currActivityDesc,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
createXmlParserData,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
corrigoTicketNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
corrigoTicketStatus,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
corrigoUpdateStatus1,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CountVMsServers,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CountWorkflowsAudit,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
cpuData,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CountServers,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CPUNUM,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CounterCheckActiveBackup,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CountJobArrays,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CountLoginAudit,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CountNewWorkflowsAudit,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CorrigoTaskName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
countAlerts,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
createAssistantMessage,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createMemoryTable7,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createMemoryTable8,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createNewUser,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createOpenAIAssistant,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CreateNetBackupJobsTable,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CreateAuditTable,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createAzureVmTable,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
createDbTable,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CreateDBTableSolarWinds,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CreateDBTableVcenter,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
CreateEventPerServer,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
AyehuVar,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
azureNIC,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
azureNICPublicIPInfo,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
azureVMPublicIP,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
azureVMPublicIP_HTTP_REQUEST,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
azureVMPublicIP_JSON_SESSION,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
backupFolderCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
badCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
bblabPass,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
bbntPass,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
bbpdevPass,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildCreatePayload,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
azureVmList,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildChildGroupUri,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildChildGroupUrl,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
BCPServer,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
avamartestPass,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
avayaClearCallFwd1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AyehuFail_WOtoInfra,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
azureResourceGetInfoByName1,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
azureADUserCreate1,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
attachPath,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
assistantJson,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
attachCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
checkForSubErrors,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckForFailedServers,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
checkForPendingTerms,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
checkEngineForExe,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
CheckCPUSecond,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
Check_Status,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
certDetails,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
changeDataRowCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ChangeRequestUrls,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
changeSeverity1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
chatGptCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildUserDetailQueryTest,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
buildUserMainVariables,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildSqlBindingInsert,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildSqlBindingUpdate,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
buildWorkflowList,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
BusinessOwnerEmail,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
badFilter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildRandomString1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildSmtpAddress,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildTestEvent,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildSqlQuery,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
buildHcPayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildPayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildEvidenceComGroupUrl,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildEvidenceGroupDbTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildMessageActionsPayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildMessageHandlerConstants,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
buildMultiRowSqlInsert,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adUserLoggedInDate1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addDateAdded,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adUsersSynchronization1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adSetPasswordProperties1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adSetProfileandHomeFolders,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adSetManagerProperty,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adSetNewUserManagerProperty,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adSetProperty2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adUpdateManagerAttribute,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
adUpdateManagerProperty,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
adPermissionsRemoteFolder1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adListGroup1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adSearchManagerAttribute,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adGroupListCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ADgetError,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
adGetManagerInfo,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
addwfUserToDb,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adEnableAccount1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addUserJobsRowRemove,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addUserToTableWithEngageTicket,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
applicationPoolRecycle1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
appendNewSqlValuesRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
appSpecificClusters,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
alertMetric,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
alertMetricCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
alertMetricWithPrefix,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
alertText,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
alertTextWithPrefix,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
allDataCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
allDataSubmitted,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesAfterTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesBefore,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesBeforeTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesListAfter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesListAfterRAW,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesListBefore,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AllServicesListBeforeRAW,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adCreateGroupAdvanced1,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
addDate1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AdditionalRowJobsTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addJiraComment,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addDaysOldColumn,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addtildeToValues,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addSummaryRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addSVCPhoenixAccount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addNewAzureRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
addNewBindingRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
activityDataJsonSession,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountRecordsCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountsCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountsLIstCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
activityListJson,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AccessKey,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountApprovalCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountApprovalSpreadsheet,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountDataCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountDisplayName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountEmail,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountList,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
accountName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
adComputerLoggedInDate1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
activityInfoCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
AddBeforeTableRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
hcAuthString,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
hcWebHookPassPlain,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
httpSuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
hyperVPowerON1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
homeFolderExists,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
homeFolderFound,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
homeFolderNotFound,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
hostCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
GoToSecurityUpdatesInstall,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
goToFailedBuild,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
goToSetReviewContext,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
GuestOS,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
groupOffset,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
gotoCorrigoToken,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
groupQueryResults,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GoToCheckPSVer,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
GoToCheckRebootFinish,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
goToBuildEvidenceComGroupUrl,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
goToChildWfCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
GoToCheckServerIsBusyUpdate,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
GoToCreateNetBackupJobsTable,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,2,0
goToCheckWoStatus,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
getServerCount,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getServiceStatus,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getRowDataSet,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GetName,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GetRowsCheckJobStatus,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getSccmStartTime,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GetTenantName,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getTicketAttachInfo,11,ServiceNow,BUSINESS,INPUT,LEAF,2,0
GetServicesBefore,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getTaskListResults,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getTaskName,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getSubscriptionSubErrors,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getSysDriveVar,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getUNIXTimestamp1,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GetServersCount,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GetVM_State,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
GetVariables,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getVMSnapShots,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getVMSnapShotsCount,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
getVmTemplateNames,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
globalPass,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
goTo2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
goodCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
getWorkflowIdWithPrefix,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
ifElseBranchActivity73,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity74,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity75,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity76,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity29,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity38,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity39,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity34,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity35,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity30,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity31,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity32,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity40,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity41,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity42,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity44,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
IDHostError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ifElseActivity22,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity23,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity24,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity25,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity26,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseActivity27,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
httpGetFsAccounts,NULL,INTERNAL,INTERNAL,INPUT,LEAF,2,0
initOutputString,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
initGroupOffset,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
incrementFailedConnsCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
initChildGroupCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ifElseBranchActivity70,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity71,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
incidentStatus1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
infrastractureCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
initWfVars,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
insertCertInfo,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
initUserJobsAddOldCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
initNewRowCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
initSqlValues,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
iisSiteInfoTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
IISLogsOnHQNAS1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,2,0
ifElseBranchActivity84,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity85,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity86,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity87,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
ifElseBranchActivity68,NULL,INTERNAL,INTERNAL,DECISION,CONTAINER,2,0
